industry	category	name	domain	source	dataset
public_administration	government	Mandatory Provident Fund Schemes Authority	mpfa.org.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	MTR Corporation	mtr.com.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Minimum Wage Commission	mwc.org.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Narcotics Division	nd.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Insurance, Office of the Commissioner of	oci.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Communications Authority, Office of the	ofca.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Office of the Government Economist	oge.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Office of the Ombudsman	ombudsman.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Official Receiver's Office	oro.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Occupational Safety and Health Council	oshc.org.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Official Solicitor's Office	oso.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Office of the Privacy Commissioner for Personal Data	pcpd.org.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Planning Department	pland.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Auxiliary Police Force, Hong Kong	police.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Protocol Division	protocol.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Public Service Commission	psc.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Quality Education Fund	qef.org.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Registration and Electoral Office	reo.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Radio Television Hong Kong	rthk.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Rating and Valuation Department	rvd.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Security and Guarding Services Industry Authority	sb.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Secretariat, Commissioner on Interception of Communications and Surveillance	sciocs.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Securities and Futures Appeals Tribunal	sfat.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Securities and Futures Commission	sfc.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Council on Smoking and Health, Hong Kong	smokefree.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Social Welfare Department	swd.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Transport Complaints Unit, Transport Advisory Committee	tcu.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Transport Department	td.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Travel Industry Authority	tia.org.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Review Body on Bid Challenges	tid.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Transport and Logistics Bureau	tlb.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Tourism Commission	tourism.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	The Treasury	try.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	University Grants Committee	ugc.edu.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	University Grants Committee Secretariat	ugcs.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Urban Renewal Authority	ura.org.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Vocational Training Council	vtc.edu.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	West Kowloon Cultural District	westk.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Working Family and Student Financial Assistance Agency	wfsfaa.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Women's Commission	women.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Water Supplies Department	wsd.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Offices outside Hong Kong	www.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
public_administration	government	Youth Development Commission	ydc.gov.hk	GovHK directory	all.tsv | govhk-general.tsv
