category	name	domain	source
education_ipass_higher_diploma	Sacred Heart Canossian College of Commerce	shccc.edu.hk	https://www.cspe.edu.hk/connector/en/ipass/*
education_ipass_higher_diploma	Tung Wah College	twc.edu.hk	https://www.cspe.edu.hk/connector/en/ipass/*
education_ipass_higher_diploma	UOW College Hong Kong	uowchk.edu.hk	https://www.cspe.edu.hk/connector/en/ipass/*
education_ipass_higher_diploma	Vocational Training Council	vtc.edu.hk	https://www.cspe.edu.hk/connector/en/ipass/*
education_ipass_higher_diploma	Yew Chung College of Early Childhood Education	yccece.edu.hk	https://www.cspe.edu.hk/connector/en/ipass/*
education_ugc_funded_university	City University of Hong Kong	cityu.edu.hk	https://www.ugc.edu.hk/eng/ugc/site/fund_inst.html
education_ugc_funded_university	The Chinese University of Hong Kong	cuhk.edu.hk	https://www.ugc.edu.hk/eng/ugc/site/fund_inst.html
education_ugc_funded_university	The Education University of Hong Kong	eduhk.hk	https://www.ugc.edu.hk/eng/ugc/site/fund_inst.html
education_ugc_funded_university	Hong Kong Baptist University	hkbu.edu.hk	https://www.ugc.edu.hk/eng/ugc/site/fund_inst.html
education_ugc_funded_university	The University of Hong Kong	hku.hk	https://www.ugc.edu.hk/eng/ugc/site/fund_inst.html
education_ugc_funded_university	The Hong Kong University of Science and Technology	hkust.edu.hk	https://www.ugc.edu.hk/eng/ugc/site/fund_inst.html
education_ugc_funded_university	Lingnan University	ln.edu.hk	https://www.ugc.edu.hk/eng/ugc/site/fund_inst.html
education_ugc_funded_university	The Hong Kong Polytechnic University	polyu.edu.hk	https://www.ugc.edu.hk/eng/ugc/site/fund_inst.html
