category	name	domain	source
hkex_listed_issuer	Republic Healthcare Limited	republichealthcare.asia	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Rimbaco Group Global Limited	rimbaco.com.my	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	SOHO中國有限公司	sohochina.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Seyond Holdings Ltd.	seyond.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Sincere Watch (Hong Kong) Limited	sincerewatch.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	TATA健康國際控股有限公司	s-culture.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	TBK & Sons Holdings Limited	tbkssb.com.my	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	TCL電子控股有限公司	tcl.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	TL Natural Gas Holdings Limited	tl-cng.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	TOM集團有限公司	tomgroup.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	TS Wonders Holding Limited	tswonders.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Teamway International Group Holdings Limited	teamwaygroup.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Top Standard Corporation	topstandard.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Tristate Holdings Limited	tristateww.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	True Partner Capital Holding Limited	truepartnercapital.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Tuya Inc.	tuya.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	VSING Limited	worldgate.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Vala Inc.	vala.life	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Vicon Holdings Limited	vicon.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	WMCH Global Investment Limited	tw-asia.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	WT 集團控股有限公司	wtgholdings.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Wong's Kong King International (Holdings) Limited	wkk.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	YGM 貿易有限公司	ygmtrading.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	Z Fin Limited	zfin.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	eprint 集團有限公司	eprintgroup.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	hmvod視頻有限公司	hmvod.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	一元宇宙公司	starrise.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	七元投資控股有限公司	szzhaobangji.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	七牛智能科技有限公司	qiniu.ltd	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	三一重工股份有限公司	sany.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	三一重裝國際控股有限公司	sanyhe.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	三和建築集團有限公司	samwoo-group.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	三和精化集團有限公司	sanvo.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	三巽控股集團有限公司	sanxungroup.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	三愛健康產業集團有限公司	1889hk.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	三生制葯	3sbio.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	三葉草生物製藥有限公司	cloverbiopharma.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上善黃金國際控股有限公司	shangshan-gold.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海上美化妝品股份有限公司	chicmaxgroup.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海交大慧谷信息產業股份有限公司	withub.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海先鋒控股有限公司	pioneer-pharma.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海劍橋科技股份有限公司	cigtech.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海匯舸環保科技集團股份有限公司	contioceangroup.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海卓越睿新數碼科技股份有限公司	able-elec.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海君實生物醫藥科技股份有限公司	junshipharma.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海壁仞科技股份有限公司	birentech.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海大眾公用事業(集團)股份有限公司	dzug.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海天數智芯半導體股份有限公司	iluvatar.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海實業城市開發集團有限公司	siud.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海實業控股有限公司	sihl.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海實業環境控股有限公司	siicenv.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海寶濟藥業股份有限公司	baopharma.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海小南国控股有限公司	xngholdings.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海康耐特光學科技集團股份有限公司	conantoptical.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海建橋教育集團有限公司	genchedugroup.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海復宏漢霖生物技術股份有限公司	henlius.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海復旦張江生物醫藥股份有限公司	fd-zj.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海復旦微電子集團股份有限公司	fmsh.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海復星醫藥(集團)股份有限公司	fosunpharma.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海微創醫療機器人（集團）股份有限公司	medbotsurgical.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海心瑋醫療科技股份有限公司	strokemedical.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海摯達科技發展股份有限公司	shzhida.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海昊海生物科技股份有限公司	3healthcare.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海林清軒化妝品集團股份有限公司	forest-cabin.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海瑛泰醫療器械股份有限公司	int-medical.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海瑞威資產管理股份有限公司	realwaycapital.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海百心安生物技術股份有限公司	bio-heart.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海醫藥集團股份有限公司	sphchina.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海重塑能源集團股份有限公司	refire.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海電氣集團股份有限公司	shanghai-electric.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上海青浦消防器材股份有限公司	shanghaiqingpu.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	上諭集團控股有限公司	simonandsons.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	不同集團	butong.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世大控股有限公司	gwchl.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世界(集團)有限公司	worldhse.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世界華文媒體有限公司	mediachinesegroup.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世紀城市國際控股有限公司	centurycity.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世紀娛樂國際控股有限公司	ceihldg.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世紀建業(集團)有限公司	clh.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世紀睿科控股有限公司	befriends.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世紀聯合控股有限公司	car2000.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世紀金花商業控股有限公司	cgrh.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世紀陽光集團控股有限公司	centurysunshine.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世紀集團國際控股有限公司	cherishholdings.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世茂服務控股有限公司	shimaofuwu.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	世茂集團控股有限公司	shimaogroup.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	丘鈦科技(集團)有限公司	qtechglobal.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中亞烯谷集團有限公司	00063.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中信國際電訊集團有限公司	citictel.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中信建投証券股份有限公司	csc108.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中信証券股份有限公司	ecitic.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中信資源控股有限公司	resources.citic	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中信銀行股份有限公司	citicbank.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中偉新材料股份有限公司	cngrgf.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中創新航科技集團股份有限公司	calb-tech.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中創智領（鄭州）工業技術集團股份有限公司	zmj.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中加國信控股股份有限公司	zhongjiagx.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中化化肥控股有限公司	sinofert.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中升集團控股有限公司	zs-group.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中原建業有限公司	centralchinamgt.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中原證券股份有限公司	ccnew.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中原銀行股份有限公司	zybank.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國21世紀教育集團有限公司	21centuryedu.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國三三傳媒集團有限公司	china33media.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國三江精細化工有限公司	chinasanjiangfinechemicals.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國三迪控股有限公司	capitalfp.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國上城集團有限公司	chinauptown.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國中信股份有限公司	citic.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國中信金融資產管理股份有限公司	famc.citic	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國中煤能源股份有限公司	chinacoalenergy.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國中藥控股有限公司	china-tcm.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國中車股份有限公司	crrcgc.cc	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國中鐵股份有限公司	crec.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國交通建設股份有限公司	ccccltd.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國人壽保險股份有限公司	e-chinalife.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國人民保險集團股份有限公司	picc.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國人民財產保險股份有限公司	picc.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國來騎哦新能源集團有限公司	8039.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國供應鏈產業集團有限公司	chsc.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國信息科技發展有限公司	chinainfotech.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國信達資產管理股份有限公司	cinda.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國健康科技集團控股有限公司	01069.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國儒意控股有限公司	ryholdings.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國優然牧業集團有限公司	yourandairy.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國儲能科技發展有限公司	link-asia.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國光大控股有限公司	everbright165.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國光大水務有限公司	ebwater.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國光大環境（集團）有限公司	cebenvironment.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國光大綠色環保有限公司	ebgreentech.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國光大銀行股份有限公司	cebbank.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國再保險(集團)股份有限公司	chinare.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國再生能源投資有限公司	cre987.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國再生醫學國際有限公司	crmi.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國冶金科工股份有限公司	mccchina.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國利郎有限公司	lilanz.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國前沿科技集團	wisdomsports.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國創意控股有限公司	ntmediabj.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國創新投資有限公司	1217.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國力鴻檢驗控股有限公司	leontest.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國動向(集團)有限公司	dxsport.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國北大荒產業集團控股有限公司	irasia.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國匯融金融控股有限公司	cnhuirong.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國南方航空股份有限公司	cs-air.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國博奇環保(控股)有限公司	chinaboqi.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國口腔產業集團控股有限公司	chinaoral.co	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國同輻股份有限公司	china-isotope.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國和諧汽車控股有限公司	hexieauto.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國唐商控股有限公司	ts674.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國國家文化產業集團有限公司	hklistco.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國國際海運集裝箱(集團)股份有限公司	cimc.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國國際航空股份有限公司	airchina.com.cn	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國國際金融股份有限公司	cicc.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國城市基礎設施集團有限公司	city-infrastructure.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國基礎能源控股有限公司	etnet.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國外運股份有限公司	sinotrans.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國大人國際有限公司	orensport.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國大冶有色金屬礦業有限公司	hk661.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國大唐集團新能源股份有限公司	cdt-re.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國天保集團發展有限公司	chinatbjt.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國天元醫療集團有限公司	tianyuanhealthcare.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國天化工集團有限公司	chinazenith.com.hk	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國天弓控股有限公司	cocoon.holdings	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國天瑞汽車內飾件有限公司	trqcns.com	HKEX Hyperlinks to Listed Co. (XLSX)
hkex_listed_issuer	中國天瑞集團水泥有限公司	trcement.com	HKEX Hyperlinks to Listed Co. (XLSX)
