category	name	domain	source
hkicl_fps_participant	Bank of East Asia, Limited (The)	hkbea.com	HKICL FPS participant page
hkicl_fps_participant	CMB Wing Lung Bank Limited	cmbwinglungbank.com	HKICL FPS participant page
hkicl_fps_participant	China Citic Bank International Limited	cncbinternational.com	HKICL FPS participant page
hkicl_fps_participant	China Construction Bank Corporation, Hong Kong Branch	asia.ccb.com	HKICL FPS participant page
hkicl_fps_participant	China Merchants Bank Co. Ltd. Hong Kong Branch	hk.cmbchina.com	HKICL FPS participant page
hkicl_fps_participant	China Minsheng Banking Corp., Ltd. Hong Kong Branch	hkbig5.cmbc.com.cn	HKICL FPS participant page
hkicl_fps_participant	Chiyu Banking Corporation Limited	chiyubank.com	HKICL FPS participant page
hkicl_fps_participant	Chong Hing Bank Limited	chbank.com	HKICL FPS participant page
hkicl_fps_participant	Citibank (Hong Kong) Limited	citibank.com.hk	HKICL FPS participant page
hkicl_fps_participant	DBS Bank (Hong Kong) Limited	go.dbs.com	HKICL FPS participant page
hkicl_fps_participant	DBS Bank Ltd., Hong Kong Branch	dbs.com.hk	HKICL FPS participant page
hkicl_fps_participant	Dah Sing Bank, Limited	dahsing.com	HKICL FPS participant page
hkicl_fps_participant	Fubon Bank (Hong Kong) Limited	fubonbank.com.hk	HKICL FPS participant page
hkicl_fps_participant	Fusion Bank Limited	fusionbank.com	HKICL FPS participant page
hkicl_fps_participant	Hang Seng Bank, Limited	hangseng.com	HKICL FPS participant page
hkicl_fps_participant	HongKong and Shanghai Banking Corporation Limited (The)	payme.hsbc.com.hk	HKICL FPS participant page
hkicl_fps_participant	Industrial and Commercial Bank of China (Asia) Limited	icbcasia.com	HKICL FPS participant page
hkicl_fps_participant	Livi Bank Limited	livibank.com	HKICL FPS participant page
hkicl_fps_participant	Mox Bank Limited	mox.com	HKICL FPS participant page
hkicl_fps_participant	Nanyang Commercial Bank, Limited	ncb.com.hk	HKICL FPS participant page
hkicl_fps_participant	OCBC Bank (Hong Kong) Limited	ocbc.com.hk	HKICL FPS participant page
hkicl_fps_participant	Octopus Cards Limited	octopus.com.hk	HKICL FPS participant page
hkicl_fps_participant	Shanghai Commercial Bank Limited	shacombank.com.hk	HKICL FPS participant page
hkicl_fps_participant	Standard Chartered Bank (Hong Kong) Limited	sc.com	HKICL FPS participant page
hkicl_fps_participant	United Overseas Bank Limited	uobgroup.com	HKICL FPS participant page
hkicl_fps_participant	WeChat Pay Hong Kong Limited	pay.wechat.com	HKICL FPS participant page
hkicl_fps_participant	WeLab Bank Limited	welab.bank	HKICL FPS participant page
hkicl_fps_participant	ZA Bank Limited	bank.za.group	HKICL FPS participant page
hkicl_fps_participant	ePaylinks Technology Co., Limited	globalcash.hk	HKICL FPS participant page
hkma_bank_contact	BDO Unibank, Inc.	bdo.com.ph	HKMA acctopen-banks-contact
hkma_bank_contact	Bangkok Bank Public Company Limited	bangkokbank.com	HKMA acctopen-banks-contact
hkma_bank_contact	Bank of China (Hong Kong) Limited	bochk.com	HKMA acctopen-banks-contact
hkma_bank_contact	Bank of Communications (Hong Kong) Limited	bankcomm.com.hk	HKMA acctopen-banks-contact
hkma_bank_contact	Bank of Communications (Hong Kong) Limited	hk.bankcomm.com	HKMA acctopen-banks-contact
hkma_bank_contact	CMB Wing Lung Bank Limited	cmbwinglungbank.com	HKMA acctopen-banks-contact
hkma_bank_contact	China CITIC Bank International Limited	cncbinternational.com	HKMA acctopen-banks-contact
hkma_bank_contact	China Construction Bank (Asia) Corporation Limited	online.asia.ccb.com	HKMA acctopen-banks-contact
hkma_bank_contact	Chiyu Banking Corporation Limited	chiyubank.com	HKMA acctopen-banks-contact
hkma_bank_contact	Chong Hing Bank Limited	chbank.com	HKMA acctopen-banks-contact
hkma_bank_contact	Citibank (Hong Kong) Limited	citibank.com.hk	HKMA acctopen-banks-contact
hkma_bank_contact	Commerzbank AG	commerzbank.hk	HKMA acctopen-banks-contact
hkma_bank_contact	DBS Bank (Hong Kong) Limited	dbs.com.hk	HKMA acctopen-banks-contact
hkma_bank_contact	Dah Sing Bank, Limited	dahsing.com	HKMA acctopen-banks-contact
hkma_bank_contact	Fubon Bank (Hong Kong) Limited	fubonbank.com.hk	HKMA acctopen-banks-contact
hkma_bank_contact	Hang Seng Bank, Limited	biz-ebanking.hangseng.com	HKMA acctopen-banks-contact
hkma_bank_contact	Hong Leong Bank Berhad	hlb.com.my	HKMA acctopen-banks-contact
hkma_bank_contact	Indian Overseas Bank	iobhongkong.com	HKMA acctopen-banks-contact
hkma_bank_contact	Industrial and Commercial Bank of China (Asia) Limited	icbcasia.com	HKMA acctopen-banks-contact
hkma_bank_contact	Industrial and Commercial Bank of China (Asia) Limited	myebankasia.icbc.com.cn	HKMA acctopen-banks-contact
hkma_bank_contact	Nanyang Commercial Bank, Limited	ncb.com.hk	HKMA acctopen-banks-contact
hkma_bank_contact	OCBC Wing Hang Bank Limited	ocbcwhhk.com	HKMA acctopen-banks-contact
hkma_bank_contact	Public Bank (Hong Kong) Limited	publicbank.com.hk	HKMA acctopen-banks-contact
hkma_bank_contact	Shanghai Commercial Bank Limited	shacombank.com.hk	HKMA acctopen-banks-contact
hkma_bank_contact	Standard Chartered Bank (Hong Kong) Limited	forms.online.standardchartered.com	HKMA acctopen-banks-contact
hkma_bank_contact	Standard Chartered Bank (Hong Kong) Limited	sc.com	HKMA acctopen-banks-contact
hkma_bank_contact	The Bank of East Asia, Limited	hkbea.com	HKMA acctopen-banks-contact
hkma_bank_contact	The Bank of East Asia, Limited	ww2.hkbea-cyberbanking.com	HKMA acctopen-banks-contact
hkma_bank_contact	The Hongkong and Shanghai Banking Corporation Limited	business.hsbc.com.hk	HKMA acctopen-banks-contact
hkma_bank_contact	United Overseas Bank Ltd.	uobgroup.com	HKMA acctopen-banks-contact
ia_authorised_insurer	AXA Life Insurance Company Limited	axa.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Allianz Global Corporate & Specialty SE	commercial.allianz.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	American Family Life Assurance Company of Columbus		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Assicurazioni Generali Società per Azioni	generali.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Assuranceforeningen Gard-gjensidig -	gard.no	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Assuranceforeningen SKULD (Gjensidig)	skuld.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Atradius Crédito y Caución SA de Seguros y Reaseguros		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Berkley Insurance Company	wrbc.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Berkshire Hathaway Specialty Insurance Company	bhspecialty.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Black Kite Re Limited		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Britannia Steam Ship Insurance Association Europe - The		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Canada Life Assurance Company - The		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Compagnie Française d'Assurance pour le Commerce Extérieur	coface.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Desjardins Sécurité Financière, Compagnie d'Assurance Vie (Desjardins Financial Security Life Assurance Company)	desjardinsfinancialsecurity.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	EULER HERMES	eulerhermes.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	East Point Reinsurance Company of Hong Kong Limited		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	FAI First Pacific Insurance Company Limited (在臨時清盤中)		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Factory Mutual Insurance Company	fm.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	General Reinsurance AG	genre.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Great Wall Re Limited		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	HDI Global SE	hdi.global	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	HSBC Life (International) Limited	hsbc.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Hannover Rück SE	hannover-re.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Liberty Specialty Markets Hong Kong Limited	libertyspecialtymarkets.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Lloyd's	lloyds.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	London Steam-Ship Owners' Mutual Insurance Association Limited - The	lsso.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Manufacturers Life Insurance Company - The	manulife.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Massachusetts Mutual Life Insurance Company	massmutual.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Münchener Rückversicherungs-Gesellschaft (Munich Reinsurance Company)	munichre.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	New India Assurance Company, Limited - The		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	OneDegree Hong Kong Limited	onedegree.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Partner Reinsurance Europe SE	partnerre.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Phoenix Life Limited	thephoenixgroup.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Prudential Insurance Company of America - The	prudential.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	RGA Reinsurance Company	rgare.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	RL360 Insurance Company Limited	rl360.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	RL360 Life Insurance Company Limited	rl360services.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Scottish Widows Limited		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Shipowners' Mutual Protection and Indemnity Association (Luxembourg) - The	shipownersclub.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Silk Road Re Limited		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	St. James's Place International (Hong Kong) Limited	sjp.asia	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Standard Club Asia Ltd. - The	north-standard.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Starr International Insurance (Asia) Limited	starr.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Steamship Mutual Underwriting Association Limited	steamshipmutual.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Sveriges Ångfartygs Assurans Förening	swedishclub.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Swiss Re International SE	swissre.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	TT Club Mutual Insurance Limited	ttclub.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Toa Reinsurance Company, Limited - The	toare.co.jp	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Transamerica Life (Bermuda) Ltd.	transamericalifebermuda.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Transatlantic Reinsurance Company	transre.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	United Kingdom Mutual Steam Ship Assurance Association Limited - The	ukpandi.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Utmost International Isle of Man Limited	utmostinternational.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Utmost Worldwide Limited	utmostworldwide.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Wayfoong (Asia) Limited		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	West of England Ship Owners Mutual Insurance Association (Luxembourg) - The	westpandi.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	XL Insurance Company SE	axaxl.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	Zürich Versicherungs-Gesellschaft AG (Zurich Insurance Company Ltd)	zurich.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	三井住友海上火災保險(香港)有限公司	msig.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	三聯保險有限公司	tgi.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	上海汽車集團保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	上海電氣保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	世聯保險有限公司	awac.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中国人寿保险(海外)股份有限公司 (中國人壽保險(海外)股份有限公司)	chinalife.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中國交銀保險有限公司	cbic.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中國人民保險(香港)有限公司	picchk.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中國再保險(香港)股份有限公司	chinare.com.cn	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中國太平人壽保險(香港)有限公司	tplhk.cntaiping.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中國太平洋人壽保險(香港)有限公司	hklife.cpic.com.cn	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中國太平洋保險(香港)有限公司	cpic.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中國平安保險(香港)有限公司	pingan.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中國海外保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中廣核保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中海石油保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中石化保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中銀集團人壽保險有限公司	boclife.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	中銀集團保險有限公司	bocgins.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	亚太财产保险有限公司 (亞太財產保險有限公司)	apiins.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	亞洲保險有限公司	asiainsurance.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	保柏(亞洲)有限公司	bupa.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	保泰人壽保險有限公司	bowtie.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	保特保險(香港)有限公司	bolttechinsurance.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	保誠保險有限公司	prudential.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	信孚保險有限公司	pioneer.com.ph	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	信諾環球保險有限公司	cigna.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	先施人壽保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	其士保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	利寶國際保險有限公司	libertyinsurance.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	創興保險有限公司	chins.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	加洲保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	友邦保險(國際)有限公司	aia.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	合羣保險有限公司	concordinsurance.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	周大福人壽保險有限公司	ctflife.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	大新保險有限公司	dahsinginsurance.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	太平洋人壽保險有限公司	pacificlife.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	太平洋保險有限公司	pacificinsurance.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	安我保險有限公司	heyavo.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	安興保險有限公司 (在臨時清盤中)		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	安達人壽保險香港有限公司	chubb.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	富勤保險(香港)有限公司	falconinsurance.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	富衛人壽(香港)有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	富衛人壽保險(百慕達)有限公司	fwd.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	富衛人壽保險(香港)有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	富邦人壽保險(香港)有限公司	fubonlife.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	寶豐保險(香港)有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	建安保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	微藍保險有限公司	blue.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	德高保險有限公司	tuguhk.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	恒安標準人壽(亞洲)有限公司	hengansl.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	恒生保險有限公司	hangseng.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	招商永隆保險有限公司	cmbwinglunginsurance.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	新鴻基地產保險有限公司	shkpi.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	日本財產保險(香港)有限公司	sompo.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	昆士蘭按揭保險(亞洲)有限公司	qbemiasia.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	昆士蘭聯保保險有限公司	qbe.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	東京海上火災保險(香港)有限公司	tokiomarine.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	永和再保險有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	法國再保險(亞洲)有限公司	scor.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	泰加保險有限公司 (在清盤中)	6161.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	泰禾人壽保險有限公司	tahoelife.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	滙豐保險(亞洲)有限公司	insurance.asiapacific.hsbc.com	IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	眾安人壽有限公司		IA Register of Authorized Insurers (as at 2025-12-18)
ia_authorised_insurer	立橋人壽保險有限公司	wli.com.hk	IA Register of Authorized Insurers (as at 2025-12-18)
